Date,Article Sentiment,Impact Score
2014-07-08,0.253,71.399
2014-07-07,0.233,70.65
2014-07-06,0.32,69.936
2014-07-05,0.297,69.698
2014-07-04,0.218,70.978
2014-07-03,0.274,71.325
2014-07-02,0.371,71.07
2014-07-01,0.353,70.638
2014-06-30,0.017,70.319
2014-06-29,-0.041,70.003
2014-06-28,0.167,70.657
2014-06-27,0.023,70.109
2014-06-26,0.111,70.193
2014-06-25,0.108,70.968
2014-06-24,0.134,70.629
2014-06-23,0.332,71.853
2014-06-22,0.174,71.257
2014-06-21,0.128,71.009
2014-06-20,0.003,70.456
2014-06-19,-0.054,70.634
2014-06-18,-0.261,71.728
2014-06-17,-0.075,72.359
2014-06-16,-0.004,69.885
2014-06-15,-0.07,71.195
2014-06-14,-0.106,70.954
2014-06-13,-0.146,71.431
2014-06-12,-0.341,71.391
2014-06-11,0.022,72.087
2014-06-10,-0.059,72.896
