Date,Article Sentiment,Impact Score
2013-05-10,0.143,85.81
2013-05-09,0.571,83.0
2013-05-08,0.0,93.0
2013-05-07,0.25,82.0
2013-05-04,0.0,79.0
2013-05-03,0.5,86.0
2013-04-30,0.0,68.5
2013-04-29,-0.667,60.0
2013-04-25,0.0,85.0
2013-04-21,-1.0,83.0
2013-04-20,-0.75,91.0
2013-04-18,1.0,93.0
2013-04-17,0.0,85.0
2013-04-16,0.0,77.6
2013-04-15,0.0,79.5
2013-04-14,0.0,85.0
2013-04-13,-0.042,83.75
2013-04-12,0.25,82.625
2013-04-11,0.0,87.0
2013-04-10,-1.0,85.0
2013-04-09,1.0,87.0
2013-04-06,-1.0,93.0
2013-04-05,0.2,83.2
2013-04-04,0.0,82.0
2013-04-03,0.056,95.667
2013-04-02,-1.0,85.0
2013-03-30,0.889,86.556
2013-03-29,0.778,87.722
2013-03-28,1.0,100.0
2013-03-26,-1.0,93.0
2013-03-25,0.0,85.6
2013-03-23,0.25,85.5
2013-03-22,-1.0,87.0
2013-03-21,-1.0,87.0
2013-03-20,0.333,88.0
2013-03-19,1.0,88.0
2013-03-16,1.0,82.0
2013-03-15,-0.233,91.4
2013-03-14,0.0,86.333
2013-03-13,0.0,80.0
2013-03-08,1.0,86.0
2013-03-07,1.0,80.0
2013-03-06,0.8,87.0
2013-03-05,0.4,85.8
2013-03-01,0.143,82.143
2013-02-28,0.645,82.774
2013-02-27,0.25,85.25
2013-02-26,0.0,85.0
2013-02-25,0.0,100.0
2013-02-24,0.0,83.0
2013-02-23,0.0,83.0
2013-02-22,0.0,88.667
2013-02-18,-1.0,83.0
2013-02-17,0.0,83.0
2013-02-15,-0.5,67.0
2013-02-14,0.0,80.0
2013-02-10,0.0,87.0
2013-02-09,0.5,85.0
2013-02-08,1.0,85.0
2013-02-07,-0.333,95.333
2013-02-05,0.161,85.0
2013-02-03,0.0,79.0
2013-02-01,-0.259,93.333
2013-01-27,1.0,93.0
2013-01-25,0.0,85.0
2013-01-24,0.0,85.0
2013-01-23,0.143,85.0
2013-01-18,0.0,82.0
2013-01-17,0.0,82.0
2013-01-16,0.0,74.667
2013-01-15,0.0,86.0
2013-01-14,0.0,84.0
2013-01-13,0.0,82.0
2013-01-12,0.286,81.429
2013-01-11,0.211,79.526
2013-01-10,0.011,82.116
2013-01-09,0.563,83.031
2013-01-08,0.0,88.667
2013-01-04,0.0,88.5
2013-01-02,0.0,60.0
2012-12-29,0.222,86.333
2012-12-23,1.0,88.0
2012-12-22,1.0,88.0
2012-12-21,-0.2,90.0
2012-12-19,-0.667,62.333
2012-12-13,0.0,83.667
2012-12-12,-0.5,93.0
2012-12-11,-1.0,88.0
2012-12-10,0.0,72.0
2012-12-08,0.0,93.0
2012-12-07,1.0,83.0
2012-12-05,0.0,83.0
2012-12-04,1.0,79.0
2012-12-01,1.0,72.0
2012-11-26,-0.333,87.0
2012-11-24,-0.5,90.0
2012-11-22,0.267,86.6
2012-11-21,-0.333,84.333
2012-11-20,0.6,89.4
2012-11-18,-1.0,87.0
2012-11-17,-0.444,88.0
2012-11-16,0.8,84.4
2012-11-15,0.0,93.0
2012-11-14,0.0,87.0
2012-11-13,0.222,85.889
2012-11-12,-0.25,86.5
2012-11-11,0.2,85.12
2012-11-10,0.041,85.477
2012-11-09,0.022,85.554
2012-11-08,0.0,79.0
2012-11-07,0.333,84.667
2012-11-06,-0.667,71.0
2012-11-04,0.0,79.5
2012-11-03,0.182,82.773
2012-11-02,-0.5,86.5
2012-11-01,1.0,80.0
2012-10-26,0.0,85.0
2012-10-25,1.0,87.0
2012-10-21,1.0,79.0
2012-10-20,0.0,80.0
2012-10-18,0.0,79.0
2012-10-17,0.0,90.0
2012-10-16,0.4,84.6
2012-10-11,1.0,83.0
2012-10-10,-0.5,93.0
2012-10-09,0.0,93.0
2012-10-07,0.0,85.0
2012-10-06,0.0,85.0
2012-10-04,1.0,85.0
2012-10-03,0.5,85.0
2012-10-02,0.0,90.0
2012-09-28,0.0,83.0
2012-09-26,0.0,93.0
2012-09-25,0.0,100.0
2012-09-24,1.0,85.0
2012-09-23,0.0,85.0
2012-09-22,0.833,88.667
2012-09-21,0.0,88.0
2012-09-20,0.2,85.0
2012-09-19,0.333,89.0
2012-09-17,0.0,87.0
2012-09-15,0.0,82.5
2012-09-14,0.25,87.5
2012-09-12,0.0,80.0
2012-09-10,0.0,93.0
2012-09-09,1.0,75.0
2012-09-08,1.0,80.0
2012-09-07,-1.0,93.0
2012-09-06,1.0,81.0
2012-09-05,0.0,84.0
2012-09-04,1.0,77.0
2012-08-28,-1.0,71.0
